Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[157]    0.0    0.00    0.00      13         void std::_Destroy<Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [157]
                0.00    0.00      13/13          void std::_Destroy<Vec3<float>*>(Vec3<float>*, Vec3<float>*) [156]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::deallocate(std::allocator<Vec3<float> >&, Vec3<float>*, unsigned long) [160]
[158]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<Vec3<float> >::deallocate(Vec3<float>*, unsigned long) [158]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::allocate(std::allocator<Vec3<float> >&, unsigned long) [161]
[159]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<Vec3<float> >::allocate(unsigned long, void const*) [159]
                0.00    0.00      12/36          __gnu_cxx::new_allocator<Vec3<float> >::max_size() const [123]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [151]
[160]    0.0    0.00    0.00      12         __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::deallocate(std::allocator<Vec3<float> >&, Vec3<float>*, unsigned long) [160]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<Vec3<float> >::deallocate(Vec3<float>*, unsigned long) [158]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_allocate(unsigned long) [164]
[161]    0.0    0.00    0.00      12         __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::allocate(std::allocator<Vec3<float> >&, unsigned long) [161]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<Vec3<float> >::allocate(unsigned long, void const*) [159]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
[162]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::difference_type __gnu_cxx::operator-<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&, __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&) [162]
                0.00    0.00      24/48          __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::base() const [119]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
[163]    0.0    0.00    0.00      12         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [163]
                0.00    0.00      48/49          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::size() const [118]
                0.00    0.00      24/24          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [135]
                0.00    0.00      12/7501        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [79]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
[164]    0.0    0.00    0.00      12         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_allocate(unsigned long) [164]
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::allocate(std::allocator<Vec3<float> >&, unsigned long) [161]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [116]
[165]    0.0    0.00    0.00      12         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
                0.00    0.00      36/37          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [122]
                0.00    0.00      24/48          __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::base() const [119]
                0.00    0.00      24/24          Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [139]
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [163]
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::begin() [167]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::difference_type __gnu_cxx::operator-<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&, __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > > const&) [162]
                0.00    0.00      12/12          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_allocate(unsigned long) [164]
                0.00    0.00      12/1258        void __gnu_cxx::__alloc_traits<std::allocator<Vec3<float> > >::construct<Vec3<float> >(std::allocator<Vec3<float> >&, Vec3<float>*, Vec3<float> const&) [115]
                0.00    0.00      12/13          void std::_Destroy<Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [157]
                0.00    0.00      12/13          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [151]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&) [116]
[166]    0.0    0.00    0.00      12         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::end() [166]
                0.00    0.00      12/24          __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::__normal_iterator(Vec3<float>* const&) [133]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&) [165]
[167]    0.0    0.00    0.00      12         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::begin() [167]
                0.00    0.00      12/24          __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::__normal_iterator(Vec3<float>* const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [264]
[168]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN5ModelC2EPKc [168]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [172]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [264]
[169]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN8TGAImageC2Ev [169]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [171]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [264]
[170]    0.0    0.00    0.00       1         _GLOBAL__sub_I_model [170]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [173]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8TGAImageC2Ev [169]
[171]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [171]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5ModelC2EPKc [168]
[172]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [172]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_model [170]
[173]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [173]
                0.00    0.00       3/1844        TGAColor::TGAColor(unsigned char, unsigned char, unsigned char, unsigned char) [113]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[174]    0.0    0.00    0.00       1         Model::~Model() [174]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [197]
                0.00    0.00       1/1           std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [195]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[175]    0.0    0.00    0.00       1         TGAImage::flip_vertically() [175]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[176]    0.0    0.00    0.00       1         TGAImage::TGAImage(int, int, int) [176]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[177]    0.0    0.00    0.00       1         TGAImage::~TGAImage() [177]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Vec3<float> >::allocator() [182]
[178]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Vec3<float> >::new_allocator() [178]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Vec3<float> >::~allocator() [183]
[179]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Vec3<float> >::~new_allocator() [179]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [184]
[180]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [180]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [185]
[181]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [181]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [186]
[182]    0.0    0.00    0.00       1         std::allocator<Vec3<float> >::allocator() [182]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Vec3<float> >::new_allocator() [178]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [187]
[183]    0.0    0.00    0.00       1         std::allocator<Vec3<float> >::~allocator() [183]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Vec3<float> >::~new_allocator() [179]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [190]
[184]    0.0    0.00    0.00       1         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [184]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [180]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [191]
[185]    0.0    0.00    0.00       1         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [185]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [181]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [188]
[186]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [186]
                0.00    0.00       1/1           std::allocator<Vec3<float> >::allocator() [182]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [189]
[187]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [187]
                0.00    0.00       1/1           std::allocator<Vec3<float> >::~allocator() [183]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3<float>, std::allocator<Vec3<float> > >::vector() [194]
[188]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [188]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl() [186]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [195]
[189]    0.0    0.00    0.00       1         std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [189]
                0.00    0.00       1/13          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_deallocate(Vec3<float>*, unsigned long) [151]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl() [187]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [192]
[190]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [190]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [184]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [193]
[191]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [191]
                0.00    0.00       1/1           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [185]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [196]
[192]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [192]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [190]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [197]
[193]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [193]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [191]
                0.00    0.00       1/14          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [141]
-----------------------------------------------
                0.00    0.00       1/1           Model::Model(char const*) [13]
[194]    0.0    0.00    0.00       1         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::vector() [194]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base() [188]
-----------------------------------------------
                0.00    0.00       1/1           Model::~Model() [174]
[195]    0.0    0.00    0.00       1         std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector() [195]
                0.00    0.00       1/37          std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() [122]
                0.00    0.00       1/13          void std::_Destroy<Vec3<float>*, Vec3<float> >(Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&) [157]
                0.00    0.00       1/1           std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base() [189]
-----------------------------------------------
                0.00    0.00       1/1           Model::Model(char const*) [13]
[196]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [196]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [192]
-----------------------------------------------
                0.00    0.00       1/1           Model::~Model() [174]
[197]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [197]
                0.00    0.00       1/40          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [120]
                0.00    0.00       1/14          void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [143]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [193]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [168] _GLOBAL__sub_I__ZN5ModelC2EPKc (model.cpp) [100] Vec3<float>::norm() const [136] Vec3<float>* std::__uninitialized_copy<false>::__uninit_copy<Vec3<float>*, Vec3<float>*>(Vec3<float>*, Vec3<float>*, Vec3<float>*)
 [169] _GLOBAL__sub_I__ZN8TGAImageC2Ev (tgaimage.cpp) [101] Vec3<float>::operator^(Vec3<float> const&) const [128] std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
 [170] _GLOBAL__sub_I_model (main.cpp) [91] Vec3<float>::operator-(Vec3<float> const&) const [71] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [171] __static_initialization_and_destruction_0(int, int) (tgaimage.cpp) [102] Vec3<float>::operator*(Vec3<float> const&) const [52] int* std::__uninitialized_copy<true>::__uninit_copy<int*, int*>(int*, int*, int*)
 [172] __static_initialization_and_destruction_0(int, int) (model.cpp) [103] Vec3<float>::operator*(float) const [165] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >, Vec3<float> const&)
 [173] __static_initialization_and_destruction_0(int, int) (main.cpp) [123] __gnu_cxx::new_allocator<Vec3<float> >::max_size() const [166] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::end()
   [4] triangle(Vec2<int>, Vec2<int>, Vec2<int>, TGAImage&, TGAColor) [121] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [167] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::begin()
  [20] Vec2<int>::Vec2(int, int) [28] __gnu_cxx::new_allocator<int>::max_size() const [116] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::push_back(Vec3<float> const&)
  [80] Vec2<int>::Vec2()     [119] __gnu_cxx::__normal_iterator<Vec3<float>*, std::vector<Vec3<float>, std::allocator<Vec3<float> > > >::base() const [194] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::vector()
  [95] Vec3<float>::normalize(float) [38] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [195] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector()
  [78] Vec3<float>::Vec3()   [117] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [86] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::operator[](unsigned long)
  [62] Vec3<float>::Vec3(float, float, float) [29] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [153] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&)
  [96] Model::face(int)      [134] std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_M_get_Tp_allocator() const [154] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end()
  [81] Model::vert(int)      [126] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [155] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin()
  [94] Model::nfaces()        [31] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [107] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&)
  [13] Model::Model(char const*) [163] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_check_len(unsigned long, char const*) const [196] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
 [174] Model::~Model()       [118] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::size() const [197] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector()
 [113] TGAColor::TGAColor(unsigned char, unsigned char, unsigned char, unsigned char) [135] std::vector<Vec3<float>, std::allocator<Vec3<float> > >::max_size() const [108] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
   [5] TGAColor::TGAColor(TGAColor const&) [149] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [11] std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
   [2] TGAImage::write_tga_file(char const*, bool) [93] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [87] std::vector<int, std::allocator<int> >::end()
 [175] TGAImage::flip_vertically() [127] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [88] std::vector<int, std::allocator<int> >::begin()
   [3] TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&) [85] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [12] std::vector<int, std::allocator<int> >::push_back(int const&)
   [6] TGAImage::set(int, int, TGAColor) [65] std::vector<int, std::allocator<int> >::end() const [72] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
 [176] TGAImage::TGAImage(int, int, int) [27] std::vector<int, std::allocator<int> >::size() const [109] std::vector<int, std::allocator<int> >::vector()
 [177] TGAImage::~TGAImage()  [66] std::vector<int, std::allocator<int> >::begin() const [60] std::vector<int, std::allocator<int> >::~vector()
 [158] __gnu_cxx::new_allocator<Vec3<float> >::deallocate(Vec3<float>*, unsigned long) [51] std::vector<int, std::allocator<int> >::max_size() const [89] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [159] __gnu_cxx::new_allocator<Vec3<float> >::allocate(unsigned long, void const*) [182] std::allocator<Vec3<float> >::allocator() [111] void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float> const&)
 [114] __gnu_cxx::new_allocator<Vec3<float> >::construct(Vec3<float>*, Vec3<float> const&) [183] std::allocator<Vec3<float> >::~allocator() [92] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
 [178] __gnu_cxx::new_allocator<Vec3<float> >::new_allocator() [184] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [112] Vec3<float>* std::__addressof<Vec3<float> >(Vec3<float>&)
 [179] __gnu_cxx::new_allocator<Vec3<float> >::~new_allocator() [185] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [61] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
 [144] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [67] std::allocator<int>::allocator(std::allocator<int> const&) [41] std::_Miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [145] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [104] std::allocator<int>::allocator() [30] std::_Miter_base<int*>::iterator_type std::__miter_base<int*>(int*)
